night,AsleepUnspecified,Awake,Core,Deep,InBed,REM,TotalSleepHours
2025-10-29,0.990381,0.041261,3.450191,1.028722,7.054815,1.54426,7.013554
2025-10-30,0.665744,0.637368,3.972945,1.363662,8.681001,2.041282,8.043633
2025-11-01,1.004835,0.24909,3.215537,1.086745,7.002969,1.446763,6.75388
2025-11-02,0.71783,0.295288,4.818313,1.520743,9.400649,2.048475,9.105362
2025-11-03,0.132293,0.422495,3.264814,0.981278,6.162326,1.361445,5.73983
2025-11-04,1.013622,0.15938,3.024999,0.876329,6.514267,1.439937,6.354887
2025-11-06,0.493902,0.048019,3.709964,0.999756,6.640175,1.388534,6.592155
2025-11-07,0.0,0.524188,4.273361,1.248522,7.88233,1.90673,7.428613
2025-11-08,0.630817,0.20231,2.818895,0.699891,5.561609,1.209696,5.359299
2025-11-09,0.727346,0.167122,3.696582,1.216549,7.440223,1.632623,7.273101
2025-11-10,1.48659,0.01038,3.603982,1.447797,8.328503,1.779754,8.318123
2025-11-11,0.952171,0.397594,2.877224,0.981686,6.475749,1.267073,6.078154
2025-11-12,1.055664,0.088184,4.195702,1.130253,8.131942,1.66214,8.043758
2025-11-13,0.694131,0.114643,3.649182,1.179778,7.416922,1.779188,7.302279
2025-11-14,1.184305,0.060447,3.191707,1.172562,7.191461,1.58244,7.131014
2025-11-15,1.261607,0.093151,2.96983,0.815793,6.460628,1.320248,6.367478
2025-11-16,0.518412,0.129437,3.322089,0.996644,6.407722,1.441139,6.278285
2025-11-17,0.0,0.671919,4.023014,1.098442,6.719185,1.490406,6.611863
2025-11-18,0.805541,0.112903,3.687417,1.144623,7.297899,1.547415,7.184995
2025-11-19,1.572935,0.038183,3.719072,1.304719,8.387899,1.752989,8.349715
2025-11-20,0.994966,0.131196,2.965417,0.973676,6.361754,1.296499,6.230558
2025-11-23,0.494318,0.084585,3.573339,0.771207,6.289738,1.366289,6.205153
2025-11-24,0.365353,0.642414,3.735045,1.027879,7.390374,1.619684,6.74796
2025-11-25,0.761456,0.318823,3.89058,1.28565,8.061444,1.804936,7.742622
2025-11-26,0.172588,0.546909,3.636299,0.941558,6.759063,1.461708,6.212153
2025-11-27,0.209728,0.301508,2.680681,0.752735,5.086552,1.141901,4.785044
2025-11-28,0.701845,0.281244,2.428016,0.857177,5.492639,1.224356,5.211395
2025-11-29,0.490932,0.041748,3.887505,1.207538,7.243575,1.615851,7.201827
2025-11-30,0.794762,0.357764,4.261542,1.22936,8.39221,1.748781,8.034445
2025-12-02,0.969304,0.150962,4.185723,1.413069,8.799871,2.080813,8.64891
2025-12-03,1.390928,0.057682,3.125533,1.106287,7.168221,1.487791,7.11054
2025-12-04,0.832156,0.112063,3.511413,1.083303,7.039608,1.500673,6.927545
2025-12-05,0.527358,0.054182,3.424026,1.203197,6.712278,1.503514,6.658096
2025-12-06,0.798855,0.249132,3.710772,1.05333,7.280588,1.468499,7.031456
2025-12-07,1.418545,0.035877,4.201009,1.407376,8.934001,1.871194,8.898124
2025-12-08,0.989613,0.13662,4.525729,1.430612,8.904316,1.821742,8.767696
2025-12-09,0.726935,0.125844,4.450425,1.259368,8.351929,1.789358,8.226086
2025-12-10,1.298458,0.027665,3.037562,0.846366,6.627215,1.417164,6.59955
2025-12-11,0.894891,0.158698,4.354695,1.237427,8.602692,1.956981,8.443994
2025-12-12,0.820164,0.123483,3.893924,0.940333,7.32037,1.542465,7.196886
2025-12-13,1.138846,0.126604,4.20408,1.255646,8.711428,1.986252,8.584823
2025-12-14,0.685095,0.392311,3.769271,1.365505,8.184715,1.972534,7.792404
2025-12-15,1.350015,0.324839,3.385308,1.147359,8.021216,1.813693,7.696377
2025-12-16,1.318482,0.013201,3.832136,1.21645,8.088157,1.707888,8.074956
2025-12-17,0.738456,0.051436,4.972185,1.158095,8.674762,1.75459,8.623326
2025-12-18,0.515224,0.075576,3.997787,1.281346,7.546212,1.676278,7.470635
2025-12-19,0.879783,0.070018,3.784479,1.192823,7.526185,1.599082,7.456167
2025-12-21,0.614741,0.422699,3.137637,1.087633,6.732262,1.469551,6.309563
2025-12-22,1.774531,0.135303,3.768497,1.309178,8.813701,1.826193,8.678398
2025-12-24,1.465802,0.162993,4.204074,1.310005,9.008311,1.865437,8.845318
